Initials,DateBlkTrtmnt,Date.x,Block.x,Treatment,CountType,Insect.type,Concat_DBT_sp_num,DG_Spec_ID_code,Jaime_Family_ID.x,Jaime_Genus_ID.x,Jaime_Species_ID.x,Jaime_GenusSpeciesID.x,Jaime_Sex_ID.x,PlantCode.x,InsectGenus,InsectSpecies,TypeGenusSpeInsect,PhotoPacket,Idnotes,Sex,Count,PlantGenus,PlantSpecies,Pollen_Nectar,Idnumber,captured.,Notes.x,Date.y,Block.y,Trtmnt,Loc,Time,Netter,AvegWindMph,TempC,Humidity,CloudCover,PercentInSun,Genus,Species,TotalOpenFl,TotalCloseFl,Plnt_categ,NatorNon,Notes.y,...20,Jaime_Family_ID.y,Jaime_Genus_ID.y,Jaime_Species_ID.y,Jaime_GenusSpeciesID.y,Jaime_Sex_ID.y,PlantCode.y,DGPrelimFam,DGPrelimGenus,DGPrelimSp,DGPrelimGenSp,DGPrelimSex,...13,Notes
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp2,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p2,yes,pollen,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Kniphofia,NA,0,70,ornamental,non,poco yellow,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp2,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p2,yes,pollen,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Phacelia,californica,20,13,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp2,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p2,yes,pollen,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Symphyotrichum,chilense,7,4,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp2,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p2,yes,pollen,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Aloe,striata,48,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp2,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p2,yes,pollen,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grindelia,hirsitula,4,0,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp2,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p2,yes,pollen,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grevillea,lanigera,66,1525,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp3,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p3,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Horkelia,californica,125,2,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp3,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p3,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Kniphofia,NA,0,70,ornamental,non,poco yellow,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp3,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p3,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Phacelia,californica,20,13,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp3,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p3,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Symphyotrichum,chilense,7,4,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp3,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p3,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Aloe,striata,48,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp3,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p3,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grindelia,hirsitula,4,0,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp3,,,,,,,,,vosnesenskii,Bombus  vosnesenskii,,"yellow face and thorax, but not yellow underneath",female,1,Horkelia,californica,,p3,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grevillea,lanigera,66,1525,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp4,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p4,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Horkelia,californica,125,2,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp4,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p4,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Kniphofia,NA,0,70,ornamental,non,poco yellow,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp4,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p4,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Phacelia,californica,20,13,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp4,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p4,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Symphyotrichum,chilense,7,4,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp4,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p4,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Aloe,striata,48,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp4,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p4,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grindelia,hirsitula,4,0,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp4,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p4,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grevillea,lanigera,66,1525,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp5,,,,,,,,,melanopygus,Bombus  melanopygus,,"T1 & T4 yellow, center of thorax is surrounded by yellow, corbicula",female,1,Horkelia,californica,,p5,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Horkelia,californica,125,2,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp5,,,,,,,,,melanopygus,Bombus  melanopygus,,"T1 & T4 yellow, center of thorax is surrounded by yellow, corbicula",female,1,Horkelia,californica,,p5,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Kniphofia,NA,0,70,ornamental,non,poco yellow,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp5,,,,,,,,,melanopygus,Bombus  melanopygus,,"T1 & T4 yellow, center of thorax is surrounded by yellow, corbicula",female,1,Horkelia,californica,,p5,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Phacelia,californica,20,13,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp5,,,,,,,,,melanopygus,Bombus  melanopygus,,"T1 & T4 yellow, center of thorax is surrounded by yellow, corbicula",female,1,Horkelia,californica,,p5,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Symphyotrichum,chilense,7,4,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp5,,,,,,,,,melanopygus,Bombus  melanopygus,,"T1 & T4 yellow, center of thorax is surrounded by yellow, corbicula",female,1,Horkelia,californica,,p5,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Aloe,striata,48,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp5,,,,,,,,,melanopygus,Bombus  melanopygus,,"T1 & T4 yellow, center of thorax is surrounded by yellow, corbicula",female,1,Horkelia,californica,,p5,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grindelia,hirsitula,4,0,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp5,,,,,,,,,melanopygus,Bombus  melanopygus,,"T1 & T4 yellow, center of thorax is surrounded by yellow, corbicula",female,1,Horkelia,californica,,p5,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grevillea,lanigera,66,1525,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp6,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p6,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Horkelia,californica,125,2,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp6,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p6,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Kniphofia,NA,0,70,ornamental,non,poco yellow,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp6,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p6,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Phacelia,californica,20,13,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp6,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p6,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Symphyotrichum,chilense,7,4,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp6,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p6,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Aloe,striata,48,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp6,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p6,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grindelia,hirsitula,4,0,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bombus,17Jun2024shtahp6,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p6,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grevillea,lanigera,66,1525,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Horkelia,californica,125,2,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Kniphofia,NA,0,70,ornamental,non,poco yellow,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Phacelia,californica,20,13,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Symphyotrichum,chilense,7,4,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Aloe,striata,48,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grindelia,hirsitula,4,0,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grevillea,lanigera,66,1525,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Horkelia,californica,125,2,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Kniphofia,NA,0,70,ornamental,non,poco yellow,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Phacelia,californica,20,13,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Symphyotrichum,chilense,7,4,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Aloe,striata,48,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grindelia,hirsitula,4,0,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N1,Bee,17Jun2024shtah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grevillea,lanigera,66,1525,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp7,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p7,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Horkelia,californica,125,2,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp7,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p7,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Kniphofia,NA,0,70,ornamental,non,poco yellow,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp7,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p7,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Phacelia,californica,20,13,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp7,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p7,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Symphyotrichum,chilense,7,4,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp7,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p7,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Aloe,striata,48,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp7,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p7,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grindelia,hirsitula,4,0,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp7,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p7,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Grevillea,lanigera,66,1525,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp8,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p8,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Horkelia,californica,125,2,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp8,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p8,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Kniphofia,NA,0,70,ornamental,non,poco yellow,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp8,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p8,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Phacelia,californica,20,13,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp8,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p8,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Symphyotrichum,chilense,7,4,native,nat,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,17Jun2024shtah,17Jun2024,shta,h,N2,Bombus,17Jun2024shtahp8,,,,,,,,,vos/calig,Bombus  vos/calig,,"yellow face and thorax, yellow underside, no corbicula",male,1,Horkelia,californica,,p8,yes,,17Jun2024,shta,h,lot c sign,0.53541666666666665,DG,1.6,19.8,0.5,0.05,1,Aloe,striata,48,0,ornamental,non,NA,x,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
